game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201502020NOP,2015,NOP,ATL,19,19,Anthony Davis,Eric Gordon,Omer Asik,Quincy Pondexter,Tyreke Evans,Jeff Teague,John Jenkins,Kent Bazemore,Mike Scott,Paul Millsap,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201502020NOP,2015,NOP,ATL,20,20,Anthony Davis,Eric Gordon,Omer Asik,Quincy Pondexter,Tyreke Evans,DeMarre Carroll,Jeff Teague,Kent Bazemore,Mike Scott,Paul Millsap,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,1,2,1,1,1,0,0,0,0,0,1,0,1,0,2,1.0,1.0,0.0,-1
201502020NOP,2015,NOP,ATL,21,22,Anthony Davis,Dante Cunningham,Eric Gordon,Omer Asik,Tyreke Evans,Al Horford,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,3,2,2,3,2,0,0,2,0,0,3,3,0,0,4,0.6666666666666666,0.6666666666666666,0.0,3,0,0,2,0,1,0,0,2,0,1,1,0,0,0,0.0,0.0,0.0,1
201502020NOP,2015,NOP,ATL,23,23,Dante Cunningham,Eric Gordon,Omer Asik,Ryan Anderson,Tyreke Evans,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,2,1,1,1,1,0,1,0,0,2,1,1,0,2,0.5,1.0,0.0,3,0,1,1,1,2,0,1,0,0,2,1,1,0,2,0.3333333333333333,1.0,0.0,-1
201502020NOP,2015,NOP,ATL,24,24,Anthony Davis,Eric Gordon,Quincy Pondexter,Ryan Anderson,Tyreke Evans,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,2,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201502020NOP,2015,NOP,ATL,25,28,Anthony Davis,Dante Cunningham,Eric Gordon,Omer Asik,Tyreke Evans,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,6,0,5,4,3,2,2,4,0,0,2,2,0,1,12,0.8333333333333334,0.75,1.0,6,2,3,4,1,2,2,3,1,0,2,1,1,0,8,0.5,0.25,1.0,1
201502020NOP,2015,NOP,ATL,29,29,Anthony Davis,Dante Cunningham,Omer Asik,Quincy Pondexter,Tyreke Evans,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,3,1,2,1,0,0,1,1,0,2,0,2,0,2,0.5,0.5,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,2,1.0,1.0,0.0,-1
201502020NOP,2015,NOP,ATL,30,32,Anthony Davis,Dante Cunningham,Omer Asik,Quincy Pondexter,Tyreke Evans,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,5,0,3,4,3,1,0,2,0,0,1,1,0,1,6,0.6,0.75,0.0,4,2,3,3,2,1,1,1,1,0,1,1,0,1,7,0.75,0.6666666666666666,1.0,-1
201502020NOP,2015,NOP,ATL,33,33,Anthony Davis,Dante Cunningham,Quincy Pondexter,Ryan Anderson,Tyreke Evans,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,6,0,2,6,2,0,0,0,1,0,6,1,5,0,4,0.3333333333333333,0.3333333333333333,0.0,3,0,1,2,1,1,0,0,1,0,1,0,1,0,2,0.3333333333333333,0.5,0.0,1
201502020NOP,2015,NOP,ATL,34,34,Anthony Davis,Jimmer Fredette,Quincy Pondexter,Ryan Anderson,Tyreke Evans,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,2,0,1,1,1,1,0,1,0,0,1,0,1,1,2,0.5,1.0,0.0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201502020NOP,2015,NOP,ATL,35,36,Anthony Davis,Jimmer Fredette,John Salmons,Quincy Pondexter,Ryan Anderson,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,2,3,0,1,0,1,0,0,0,0,3,2,1,1,0,0.0,0.0,0.0,5,0,2,4,2,1,0,0,1,0,2,1,1,0,4,0.4,0.5,0.0,-1
201502020NOP,2015,NOP,ATL,37,38,Jimmer Fredette,John Salmons,Omer Asik,Quincy Pondexter,Ryan Anderson,Al Horford,DeMarre Carroll,Dennis Schroder,John Jenkins,Mike Scott,3,0,1,1,1,2,0,0,0,0,3,3,0,0,2,0.3333333333333333,1.0,0.0,5,0,1,5,1,0,0,0,2,0,3,2,1,0,2,0.2,0.2,0.0,-1
201502020NOP,2015,NOP,ATL,39,39,Eric Gordon,Jimmer Fredette,Omer Asik,Quincy Pondexter,Ryan Anderson,Al Horford,DeMarre Carroll,Dennis Schroder,John Jenkins,Mike Scott,3,0,1,1,0,2,1,1,0,0,2,1,1,0,3,0.3333333333333333,0.0,0.5,2,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201502020NOP,2015,NOP,ATL,40,40,Eric Gordon,Jimmer Fredette,Omer Asik,Quincy Pondexter,Ryan Anderson,Al Horford,Jeff Teague,John Jenkins,Kyle Korver,Mike Scott,1,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,-1
201502020NOP,2015,NOP,ATL,41,43,Eric Gordon,Jimmer Fredette,Omer Asik,Quincy Pondexter,Ryan Anderson,Jeff Teague,John Jenkins,Kyle Korver,Mike Scott,Paul Millsap,7,0,4,6,3,1,1,2,0,0,4,2,2,0,9,0.5714285714285714,0.5,1.0,6,0,3,5,3,1,0,2,0,0,2,1,1,0,6,0.5,0.6,0.0,1
201502020NOP,2015,NOP,ATL,44,45,Anthony Davis,Eric Gordon,Quincy Pondexter,Ryan Anderson,Tyreke Evans,Dennis Schroder,John Jenkins,Kent Bazemore,Mike Muscala,Mike Scott,3,2,1,3,1,0,0,1,0,0,2,0,2,1,2,0.3333333333333333,0.3333333333333333,0.0,5,1,4,5,4,0,0,2,0,0,1,0,1,0,8,0.8,0.8,0.0,-1
201502020NOP,2015,NOP,ATL,46,47,Anthony Davis,Dante Cunningham,Eric Gordon,Ryan Anderson,Tyreke Evans,Dennis Schroder,John Jenkins,Kent Bazemore,Mike Muscala,Mike Scott,2,1,2,1,1,1,1,2,0,0,2,2,0,2,5,1.0,1.0,1.0,3,2,2,2,1,1,1,0,1,0,1,0,1,0,5,0.6666666666666666,0.5,1.0,-1
201502040ATL,2015,ATL,WAS,0,6,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,15,4,4,10,2,5,2,3,0,0,8,5,3,1,10,0.26666666666666666,0.2,0.4,12,2,7,9,7,3,0,5,0,0,10,9,1,3,14,0.5833333333333334,0.7777777777777778,0.0,-1
201502040ATL,2015,ATL,WAS,7,9,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,4,0,3,2,1,2,2,2,0,0,2,2,0,2,8,0.75,0.5,1.0,2,0,0,2,0,0,0,0,1,0,1,1,0,3,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,10,10,Dennis Schroder,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,Garrett Temple,John Wall,Kris Humphries,Marcin Gortat,Otto Porter,2,0,1,1,0,1,1,1,1,0,1,1,0,0,3,0.5,0.0,1.0,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,-1
201502040ATL,2015,ATL,WAS,11,12,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,Garrett Temple,John Wall,Kris Humphries,Marcin Gortat,Otto Porter,3,0,3,2,2,1,1,1,0,0,4,4,0,0,7,1.0,1.0,1.0,4,2,0,2,0,2,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,13,13,Al Horford,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Pero Antic,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Otto Porter,1,1,1,1,1,0,0,1,0,0,1,1,0,1,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,14,16,Al Horford,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Otto Porter,6,0,2,4,1,2,1,2,0,0,3,2,1,1,5,0.3333333333333333,0.25,0.5,4,2,2,3,2,1,0,0,0,0,3,3,0,0,4,0.5,0.6666666666666666,0.0,1
201502040ATL,2015,ATL,WAS,17,17,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Otto Porter,1,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201502040ATL,2015,ATL,WAS,18,18,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Paul Pierce,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,2,0,0,2,2,2,0,0,0,0,0,0,6,1.0,0.0,1.0,-1
201502040ATL,2015,ATL,WAS,19,19,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,Bradley Beal,John Wall,Kevin Seraphin,Nene Hilario,Paul Pierce,2,1,2,2,2,0,0,2,0,0,0,0,0,0,4,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,20,21,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Kevin Seraphin,Nene Hilario,Paul Pierce,5,3,2,4,2,1,0,1,0,0,2,0,2,0,4,0.4,0.5,0.0,2,2,2,2,2,0,0,2,0,0,2,2,0,1,4,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,22,23,Al Horford,Dennis Schroder,Jeff Teague,Kent Bazemore,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Martell Webster,Nene Hilario,4,1,3,4,3,0,0,2,0,0,2,2,0,0,6,0.75,0.75,0.0,4,0,2,2,1,2,1,2,0,0,1,1,0,1,5,0.5,0.5,0.5,1
201502040ATL,2015,ATL,WAS,24,24,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Kevin Seraphin,Martell Webster,Nene Hilario,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,2,0,2,2,2,0,0,1,0,0,0,0,0,1,4,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,25,30,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,9,2,4,5,3,4,1,4,0,0,2,2,0,1,9,0.4444444444444444,0.6,0.25,8,6,5,7,5,1,0,3,0,0,6,5,1,0,10,0.625,0.7142857142857143,0.0,-1
201502040ATL,2015,ATL,WAS,31,31,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Pero Antic,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Otto Porter,1,2,1,1,1,0,0,1,0,0,2,1,1,0,2,1.0,1.0,0.0,1,2,0,1,0,0,0,0,0,0,2,1,1,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,32,32,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Otto Porter,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,1,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,33,33,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,Bradley Beal,John Wall,Kris Humphries,Marcin Gortat,Otto Porter,1,2,0,0,0,1,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201502040ATL,2015,ATL,WAS,34,35,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,Garrett Temple,John Wall,Kris Humphries,Marcin Gortat,Otto Porter,7,0,2,6,2,1,0,0,1,0,5,3,2,0,4,0.2857142857142857,0.3333333333333333,0.0,3,2,0,2,0,1,0,0,0,0,3,3,0,1,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,36,36,Al Horford,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Pero Antic,Garrett Temple,John Wall,Kris Humphries,Marcin Gortat,Otto Porter,2,0,1,1,1,1,0,0,0,0,1,1,0,0,2,0.5,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,37,38,Al Horford,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Garrett Temple,John Wall,Kevin Seraphin,Kris Humphries,Otto Porter,3,0,1,2,1,1,0,1,0,0,4,4,0,1,2,0.3333333333333333,0.5,0.0,4,0,0,3,0,1,0,0,1,0,2,2,0,0,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,39,39,Al Horford,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Otto Porter,1,2,1,0,0,1,1,1,0,0,1,0,1,0,3,1.0,0.0,1.0,2,1,2,2,2,0,0,1,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,40,41,DeMarre Carroll,Dennis Schroder,Kyle Korver,Mike Scott,Paul Millsap,Bradley Beal,Garrett Temple,Kevin Seraphin,Kris Humphries,Otto Porter,3,0,2,2,1,1,1,1,0,0,3,3,0,1,5,0.6666666666666666,0.5,1.0,4,0,0,4,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,42,43,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,Bradley Beal,John Wall,Kevin Seraphin,Nene Hilario,Paul Pierce,1,4,1,0,0,1,1,0,0,0,2,1,1,1,3,1.0,0.0,1.0,3,4,3,3,3,0,0,0,0,0,1,0,1,0,6,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,44,44,Al Horford,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,2,2,1,1,1,1,0,0,0,0,2,1,1,0,2,0.5,1.0,0.0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,-1
201502040ATL,2015,ATL,WAS,45,45,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,4,0,1,3,1,1,0,0,0,0,3,1,2,0,2,0.25,0.3333333333333333,0.0,-1
201502040ATL,2015,ATL,WAS,46,46,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Marcin Gortat,Nene Hilario,Paul Pierce,3,1,2,3,2,0,0,0,0,0,2,1,1,1,4,0.6666666666666666,0.6666666666666666,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1
201502040ATL,2015,ATL,WAS,47,47,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,Bradley Beal,John Wall,Martell Webster,Nene Hilario,Paul Pierce,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,0,2,3,2,1,0,1,0,0,3,1,2,0,4,0.5,0.6666666666666666,0.0,-1
201502080MEM,2015,MEM,ATL,0,6,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,10,4,4,9,4,1,0,2,0,0,8,7,1,3,8,0.4,0.4444444444444444,0.0,10,0,3,6,2,4,1,1,0,0,5,5,0,5,7,0.3,0.3333333333333333,0.25,1
201502080MEM,2015,MEM,ATL,7,8,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,4,0,2,4,2,0,0,0,0,0,2,1,1,0,4,0.5,0.5,0.0,3,0,2,2,2,1,0,1,0,0,1,1,0,0,4,0.6666666666666666,1.0,0.0,-1
201502080MEM,2015,MEM,ATL,9,9,Beno Udrih,Courtney Lee,Marc Gasol,Tony Allen,Zach Randolph,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Pero Antic,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201502080MEM,2015,MEM,ATL,10,11,Beno Udrih,Courtney Lee,Kosta Koufos,Tony Allen,Zach Randolph,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Pero Antic,4,0,1,4,1,0,0,0,0,0,3,3,0,0,2,0.25,0.25,0.0,5,0,1,3,1,2,0,1,0,0,4,3,1,0,2,0.2,0.3333333333333333,0.0,-1
201502080MEM,2015,MEM,ATL,12,17,Beno Udrih,Jon Leuer,Kosta Koufos,Nick Calathes,Tony Allen,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,16,2,5,12,5,4,0,3,0,0,9,3,6,0,10,0.3125,0.4166666666666667,0.0,8,3,4,3,2,5,2,2,0,0,5,4,1,2,10,0.5,0.6666666666666666,0.4,-1
201502080MEM,2015,MEM,ATL,18,18,Beno Udrih,Jeff Green,Jon Leuer,Marc Gasol,Nick Calathes,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,4,0,0,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201502080MEM,2015,MEM,ATL,19,19,Jeff Green,Marc Gasol,Mike Conley,Nick Calathes,Zach Randolph,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,2,0,1,2,1,0,0,1,0,0,0,0,0,0,2,0.5,0.5,0.0,2,0,2,2,2,0,0,0,0,0,1,1,0,0,4,1.0,1.0,0.0,-1
201502080MEM,2015,MEM,ATL,20,20,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,2,0,1,2,1,0,0,1,0,0,1,1,0,0,2,0.5,0.5,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201502080MEM,2015,MEM,ATL,21,21,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,Jeff Teague,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,3,0,1,3,1,0,0,0,0,0,3,2,1,0,2,0.3333333333333333,0.3333333333333333,0.0,2,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201502080MEM,2015,MEM,ATL,22,24,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Pero Antic,7,0,3,5,3,2,0,2,0,0,2,1,1,1,6,0.42857142857142855,0.6,0.0,6,0,4,4,4,2,0,3,0,0,4,3,1,0,8,0.6666666666666666,1.0,0.0,-1
201502080MEM,2015,MEM,ATL,25,30,Courtney Lee,Jeff Green,Marc Gasol,Mike Conley,Zach Randolph,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,13,2,4,11,4,2,0,2,2,0,7,5,2,0,8,0.3076923076923077,0.36363636363636365,0.0,11,2,5,7,2,4,3,4,1,0,9,7,2,3,13,0.45454545454545453,0.2857142857142857,0.75,-1
201502080MEM,2015,MEM,ATL,31,32,Courtney Lee,Marc Gasol,Mike Conley,Tony Allen,Zach Randolph,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,3,2,1,3,1,0,0,0,0,0,4,3,1,2,2,0.3333333333333333,0.3333333333333333,0.0,4,2,1,3,1,1,0,0,0,0,1,1,0,0,2,0.25,0.3333333333333333,0.0,-1
201502080MEM,2015,MEM,ATL,33,33,Beno Udrih,Courtney Lee,Marc Gasol,Tony Allen,Zach Randolph,DeMarre Carroll,Jeff Teague,Kent Bazemore,Paul Millsap,Pero Antic,1,2,0,1,0,0,0,0,1,0,3,2,1,1,0,0.0,0.0,0.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201502080MEM,2015,MEM,ATL,34,34,Beno Udrih,Courtney Lee,Marc Gasol,Tony Allen,Zach Randolph,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Paul Millsap,Pero Antic,1,2,1,1,1,0,0,0,0,0,3,2,1,0,2,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1
201502080MEM,2015,MEM,ATL,35,35,Beno Udrih,Kosta Koufos,Marc Gasol,Mike Conley,Tony Allen,Dennis Schroder,Kent Bazemore,Kyle Korver,Paul Millsap,Pero Antic,4,0,3,4,3,0,0,1,0,0,2,1,1,1,6,0.75,0.75,0.0,2,0,1,1,0,1,1,1,0,0,0,0,0,1,3,0.5,0.0,1.0,1
201502080MEM,2015,MEM,ATL,36,36,Beno Udrih,Kosta Koufos,Marc Gasol,Mike Conley,Tony Allen,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Pero Antic,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201502080MEM,2015,MEM,ATL,37,41,Beno Udrih,Kosta Koufos,Marc Gasol,Mike Conley,Tony Allen,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Mike Scott,8,1,4,5,2,3,2,3,1,0,5,4,1,0,10,0.5,0.4,0.6666666666666666,8,0,4,5,1,3,3,3,1,0,3,3,0,0,11,0.5,0.2,1.0,-1
201502080MEM,2015,MEM,ATL,42,43,Courtney Lee,Kosta Koufos,Nick Calathes,Tony Allen,Zach Randolph,DeMarre Carroll,Kent Bazemore,Kyle Korver,Mike Scott,Paul Millsap,2,2,1,1,0,1,1,1,0,0,3,2,1,1,3,0.5,0.0,1.0,3,0,1,2,1,1,0,0,0,0,1,1,0,0,2,0.3333333333333333,0.5,0.0,1
201502080MEM,2015,MEM,ATL,44,44,Courtney Lee,Jeff Green,Nick Calathes,Tony Allen,Zach Randolph,DeMarre Carroll,Jeff Teague,Kyle Korver,Mike Scott,Paul Millsap,4,0,0,4,0,0,0,0,1,0,3,1,2,0,0,0.0,0.0,0.0,2,0,1,1,0,1,1,1,0,0,1,1,0,0,3,0.5,0.0,1.0,-1
201502080MEM,2015,MEM,ATL,45,45,Courtney Lee,Jeff Green,Mike Conley,Tony Allen,Zach Randolph,DeMarre Carroll,Dennis Schroder,Kyle Korver,Mike Scott,Paul Millsap,2,0,1,2,1,0,0,0,0,0,2,1,1,0,2,0.5,0.5,0.0,2,0,0,2,0,0,0,0,1,0,2,1,1,1,0,0.0,0.0,0.0,1
201502080MEM,2015,MEM,ATL,46,47,Jeff Green,Marc Gasol,Mike Conley,Tony Allen,Zach Randolph,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,2,4,1,2,1,0,0,0,0,0,3,3,0,1,2,0.5,0.5,0.0,4,0,1,2,1,2,0,0,1,0,1,1,0,1,2,0.25,0.5,0.0,-1
201502090MIN,2015,MIN,ATL,0,5,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,Al Horford,DeMarre Carroll,Jeff Teague,Kyle Korver,Paul Millsap,10,3,4,8,3,2,1,4,0,0,3,1,2,2,9,0.4,0.375,0.5,11,0,7,7,5,4,2,5,1,0,8,5,3,4,16,0.6363636363636364,0.7142857142857143,0.5,-1
201502090MIN,2015,MIN,ATL,6,8,Andrew Wiggins,Kevin Martin,Nikola Pekovic,Ricky Rubio,Thaddeus Young,DeMarre Carroll,Elton Brand,Jeff Teague,Kyle Korver,Paul Millsap,7,0,5,6,5,1,0,4,0,0,3,1,2,0,10,0.7142857142857143,0.8333333333333334,0.0,6,0,4,4,3,2,1,1,0,0,1,0,1,0,9,0.6666666666666666,0.75,0.5,1
201502090MIN,2015,MIN,ATL,9,9,Andrew Wiggins,Mo Williams,Nikola Pekovic,Shabazz Muhammad,Thaddeus Young,DeMarre Carroll,Elton Brand,Jeff Teague,Kent Bazemore,Paul Millsap,3,3,1,3,1,0,0,0,1,0,2,0,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1,0,1,1,1,0,0,0,0,0,1,1,0,0,2,1.0,1.0,0.0,-1
201502090MIN,2015,MIN,ATL,10,12,Andrew Wiggins,Gorgui Dieng,Mo Williams,Shabazz Muhammad,Thaddeus Young,DeMarre Carroll,Dennis Schroder,Kent Bazemore,Mike Scott,Paul Millsap,6,1,3,6,3,0,0,2,0,0,7,5,2,2,6,0.5,0.5,0.0,8,0,3,6,2,2,1,3,2,0,1,1,0,0,7,0.375,0.3333333333333333,0.5,-1
201502090MIN,2015,MIN,ATL,13,15,Andrew Wiggins,Gorgui Dieng,Mo Williams,Shabazz Muhammad,Thaddeus Young,Al Horford,Dennis Schroder,Kent Bazemore,Kyle Korver,Mike Scott,8,0,4,6,3,2,1,3,0,0,7,4,3,0,9,0.5,0.5,0.5,5,0,1,5,1,0,0,0,0,0,1,1,0,0,2,0.2,0.2,0.0,1
201502090MIN,2015,MIN,ATL,16,18,Anthony Bennett,Gorgui Dieng,Kevin Martin,Mo Williams,Shabazz Muhammad,Al Horford,Jeff Teague,Kent Bazemore,Kyle Korver,Mike Scott,6,2,2,5,2,1,0,0,0,0,4,1,3,0,4,0.3333333333333333,0.4,0.0,4,2,3,3,2,1,1,2,0,0,3,2,1,0,7,0.75,0.6666666666666666,1.0,-1
