game,season,home_team,away_team,starting_min,end_min,home_0,home_1,home_2,home_3,home_4,away_0,away_1,away_2,away_3,away_4,fga_home,fta_home,fgm_home,fga_2_home,fgm_2_home,fga_3_home,fgm_3_home,ast_home,blk_home,pf_home,reb_home,dreb_home,oreb_home,to_home,pts_home,pct_home,pct_2_home,pct_3_home,fga_visitor,fta_visitor,fgm_visitor,fga_2_visitor,fgm_2_visitor,fga_3_visitor,fgm_3_visitor,ast_visitor,blk_visitor,pf_visitor,reb_visitor,dreb_visitor,oreb_visitor,to_visitor,pts_visitor,pct_visitor,pct_2_visitor,pct_3_visitor,outcome
201312100IND,2014,IND,MIA,47,47,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,Chris Andersen,Chris Bosh,Dwyane Wade,LeBron James,Ray Allen,2,0,2,2,2,0,0,2,0,0,2,2,0,0,4,1.0,1.0,0.0,3,0,1,0,0,3,1,1,0,0,0,0,0,0,3,0.3333333333333333,0.0,0.3333333333333333,1
201312140MIA,2014,MIA,CLE,0,5,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Alonzo Gee,Andrew Bynum,C.J. Miles,Kyrie Irving,Tristan Thompson,10,5,8,9,8,1,0,5,0,0,5,2,3,2,16,0.8,0.8888888888888888,0.0,12,1,8,6,4,6,4,4,0,0,4,2,2,1,20,0.6666666666666666,0.6666666666666666,0.6666666666666666,-1
201312140MIA,2014,MIA,CLE,6,7,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Alonzo Gee,Andrew Bynum,Dion Waiters,Kyrie Irving,Tristan Thompson,3,4,1,3,1,0,0,0,0,0,4,4,0,0,2,0.3333333333333333,0.3333333333333333,0.0,5,0,1,5,1,0,0,1,0,0,2,2,0,0,2,0.2,0.2,0.0,-1
201312140MIA,2014,MIA,CLE,8,10,Chris Bosh,LeBron James,Mario Chalmers,Rashard Lewis,Ray Allen,Anderson Varejao,Andrew Bynum,Dion Waiters,Jarrett Jack,Kyrie Irving,4,0,3,2,2,2,1,1,0,0,1,1,0,3,7,0.75,1.0,0.5,6,0,3,6,3,0,0,1,3,0,3,1,2,3,6,0.5,0.5,0.0,1
201312140MIA,2014,MIA,CLE,11,11,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Anderson Varejao,Anthony Bennett,Dion Waiters,Earl Clark,Jarrett Jack,3,0,2,2,2,1,0,0,0,0,1,0,1,0,4,0.6666666666666666,1.0,0.0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,12,12,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Anderson Varejao,Anthony Bennett,Dion Waiters,Earl Clark,Jarrett Jack,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,13,16,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Anderson Varejao,Anthony Bennett,Dion Waiters,Jarrett Jack,Matthew Dellavedova,5,4,1,3,1,2,0,0,0,0,3,1,2,2,2,0.2,0.3333333333333333,0.0,6,2,5,4,4,2,1,2,0,0,2,2,0,1,11,0.8333333333333334,1.0,0.5,-1
201312140MIA,2014,MIA,CLE,17,17,Chris Andersen,Dwyane Wade,LeBron James,Norris Cole,Rashard Lewis,Anderson Varejao,Anthony Bennett,Dion Waiters,Jarrett Jack,Matthew Dellavedova,2,0,2,2,2,0,0,2,0,0,1,1,0,0,4,1.0,1.0,0.0,2,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,18,18,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Rashard Lewis,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,19,19,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Rashard Lewis,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,1,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,-1
201312140MIA,2014,MIA,CLE,20,20,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Rashard Lewis,Alonzo Gee,Andrew Bynum,Dion Waiters,Kyrie Irving,Tristan Thompson,2,3,1,2,1,0,0,1,0,0,2,1,1,2,2,0.5,0.5,0.0,2,0,1,2,1,0,0,1,1,0,1,1,0,2,2,0.5,0.5,0.0,-1
201312140MIA,2014,MIA,CLE,21,23,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Shane Battier,Alonzo Gee,Andrew Bynum,C.J. Miles,Kyrie Irving,Tristan Thompson,7,0,6,7,6,0,0,5,0,0,3,3,0,0,12,0.8571428571428571,0.8571428571428571,0.0,6,3,3,4,3,2,0,0,0,0,3,1,2,1,6,0.5,0.75,0.0,1
201312140MIA,2014,MIA,CLE,24,24,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Norris Cole,Alonzo Gee,Andrew Bynum,C.J. Miles,Kyrie Irving,Tristan Thompson,3,2,1,3,1,0,0,0,0,0,3,1,2,0,2,0.3333333333333333,0.3333333333333333,0.0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,25,27,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Alonzo Gee,Andrew Bynum,C.J. Miles,Kyrie Irving,Tristan Thompson,4,0,1,4,1,0,0,0,0,0,1,1,0,1,2,0.25,0.25,0.0,4,4,3,4,3,0,0,1,0,0,3,3,0,0,6,0.75,0.75,0.0,-1
201312140MIA,2014,MIA,CLE,28,28,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Alonzo Gee,Andrew Bynum,C.J. Miles,Kyrie Irving,Tristan Thompson,1,2,1,0,0,1,1,1,0,0,2,0,2,0,3,1.0,0.0,1.0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,3,1.0,0.0,1.0,-1
201312140MIA,2014,MIA,CLE,29,31,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,3,0,1,2,1,1,0,0,0,0,2,2,0,2,2,0.3333333333333333,0.5,0.0,8,3,2,5,2,3,0,2,2,0,7,2,5,1,4,0.25,0.4,0.0,-1
201312140MIA,2014,MIA,CLE,32,32,Chris Andersen,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Alonzo Gee,Anderson Varejao,Dion Waiters,Kyrie Irving,Tristan Thompson,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,2,2,0,2,0,0,0,0,1,0,3,2,1,0,0,0.0,0.0,0.0,-1
201312140MIA,2014,MIA,CLE,33,33,Chris Andersen,LeBron James,Mario Chalmers,Rashard Lewis,Ray Allen,Alonzo Gee,Anderson Varejao,Dion Waiters,Jarrett Jack,Tristan Thompson,2,0,1,0,0,2,1,1,0,0,0,0,0,0,3,0.5,0.0,0.5,1,0,1,0,0,1,1,1,0,0,1,1,0,0,3,1.0,0.0,1.0,-1
201312140MIA,2014,MIA,CLE,34,36,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Alonzo Gee,Anderson Varejao,Dion Waiters,Earl Clark,Jarrett Jack,5,0,3,2,1,3,2,2,0,0,1,1,0,0,8,0.6,0.5,0.6666666666666666,6,0,3,4,3,2,0,0,0,0,4,2,2,0,6,0.5,0.75,0.0,1
201312140MIA,2014,MIA,CLE,37,38,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Anderson Varejao,Dion Waiters,Earl Clark,Jarrett Jack,Matthew Dellavedova,2,0,1,2,1,0,0,0,0,0,2,2,0,1,2,0.5,0.5,0.0,4,0,2,2,0,2,2,2,0,0,1,1,0,0,6,0.5,0.0,1.0,-1
201312140MIA,2014,MIA,CLE,39,40,Chris Andersen,Dwyane Wade,LeBron James,Norris Cole,Ray Allen,Anderson Varejao,Dion Waiters,Earl Clark,Jarrett Jack,Matthew Dellavedova,3,0,1,3,1,0,0,0,0,0,0,0,0,1,2,0.3333333333333333,0.3333333333333333,0.0,3,0,3,2,2,1,1,2,0,0,2,2,0,0,7,1.0,1.0,1.0,-1
201312140MIA,2014,MIA,CLE,41,42,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Ray Allen,Anderson Varejao,Dion Waiters,Earl Clark,Jarrett Jack,Matthew Dellavedova,2,0,2,1,1,1,1,1,0,0,2,2,0,0,5,1.0,1.0,1.0,4,2,0,2,0,2,0,0,0,0,2,0,2,0,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,43,44,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Ray Allen,Anderson Varejao,Dion Waiters,Earl Clark,Kyrie Irving,Matthew Dellavedova,5,0,2,4,2,1,0,1,1,0,4,3,1,0,4,0.4,0.5,0.0,3,2,1,1,1,2,0,0,0,0,2,2,0,0,2,0.3333333333333333,1.0,0.0,1
201312140MIA,2014,MIA,CLE,45,46,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Ray Allen,Anderson Varejao,Dion Waiters,Earl Clark,Kyrie Irving,Matthew Dellavedova,4,2,2,1,1,3,1,2,0,0,3,2,1,0,5,0.5,1.0,0.3333333333333333,1,4,0,1,0,0,0,0,1,0,1,1,0,0,0,0.0,0.0,0.0,1
201312140MIA,2014,MIA,CLE,47,47,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Ray Allen,Anderson Varejao,Dion Waiters,Jarrett Jack,Kyrie Irving,Tristan Thompson,0,6,0,0,0,0,0,0,0,0,3,2,1,0,0,0.0,0.0,0.0,4,0,2,3,2,1,0,0,1,0,0,0,0,0,4,0.5,0.6666666666666666,0.0,-1
201312160MIA,2014,MIA,UTA,0,7,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Derrick Favors,Gordon Hayward,Marvin Williams,Richard Jefferson,Trey Burke,9,6,7,8,6,1,1,3,0,0,10,8,2,4,15,0.7777777777777778,0.75,1.0,14,2,4,8,2,6,2,2,2,0,3,1,2,1,10,0.2857142857142857,0.25,0.3333333333333333,1
201312160MIA,2014,MIA,UTA,8,10,Chris Bosh,LeBron James,Mario Chalmers,Ray Allen,Shane Battier,Alec Burks,Derrick Favors,Gordon Hayward,Marvin Williams,Trey Burke,4,2,2,3,1,1,1,2,0,0,3,3,0,0,5,0.5,0.3333333333333333,1.0,7,1,3,7,3,0,0,1,1,0,5,3,2,0,6,0.42857142857142855,0.42857142857142855,0.0,-1
201312160MIA,2014,MIA,UTA,11,12,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Derrick Favors,Jeremy Evans,Trey Burke,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,3,0,2,3,2,0,0,1,1,0,1,1,0,0,4,0.6666666666666666,0.6666666666666666,0.0,-1
201312160MIA,2014,MIA,UTA,13,13,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Enes Kanter,Jeremy Evans,Trey Burke,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0.0,0.0,0.0,2,2,2,2,2,0,0,1,0,0,1,0,1,0,4,1.0,1.0,0.0,-1
201312160MIA,2014,MIA,UTA,14,16,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,4,0,1,2,1,2,0,0,0,0,2,2,0,2,2,0.25,0.5,0.0,6,2,2,5,2,1,0,1,1,0,5,3,2,0,4,0.3333333333333333,0.4,0.0,-1
201312160MIA,2014,MIA,UTA,17,17,Chris Bosh,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,0,1,1,1,0,0,1,0,0,2,2,0,1,2,1.0,1.0,0.0,-1
201312160MIA,2014,MIA,UTA,18,18,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Norris Cole,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,0,2,1,1,2,1,1,0,0,2,1,1,0,5,0.6666666666666666,1.0,0.5,-1
201312160MIA,2014,MIA,UTA,19,20,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Norris Cole,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Marvin Williams,4,0,4,4,4,0,0,2,0,0,1,1,0,1,8,1.0,1.0,0.0,5,0,2,5,2,0,0,0,0,0,2,0,2,1,4,0.4,0.4,0.0,1
201312160MIA,2014,MIA,UTA,21,21,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Alec Burks,Brandon Rush,Derrick Favors,Marvin Williams,Trey Burke,1,2,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,1
201312160MIA,2014,MIA,UTA,22,22,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Shane Battier,Alec Burks,Derrick Favors,Gordon Hayward,Marvin Williams,Trey Burke,2,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0.5,1.0,0.0,1,0,1,1,1,0,0,1,0,0,1,1,0,2,2,1.0,1.0,0.0,-1
201312160MIA,2014,MIA,UTA,23,24,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Shane Battier,Alec Burks,Brandon Rush,Derrick Favors,Marvin Williams,Trey Burke,4,0,3,3,3,1,0,2,0,0,1,1,0,0,6,0.75,1.0,0.0,5,0,2,2,2,3,0,0,0,0,3,1,2,1,4,0.4,1.0,0.0,1
201312160MIA,2014,MIA,UTA,25,27,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Derrick Favors,Gordon Hayward,Marvin Williams,Richard Jefferson,Trey Burke,7,1,4,6,3,1,1,3,1,0,6,5,1,1,9,0.5714285714285714,0.5,1.0,7,2,1,5,1,2,0,1,0,0,4,2,2,1,2,0.14285714285714285,0.2,0.0,1
201312160MIA,2014,MIA,UTA,28,28,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Derrick Favors,Gordon Hayward,Marvin Williams,Richard Jefferson,Trey Burke,3,0,2,2,2,1,0,2,0,0,1,0,1,0,4,0.6666666666666666,1.0,0.0,2,1,2,2,2,0,0,0,0,0,0,0,0,0,4,1.0,1.0,0.0,-1
201312160MIA,2014,MIA,UTA,29,32,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Rashard Lewis,Alec Burks,Brandon Rush,Derrick Favors,Diante Garrett,Marvin Williams,7,4,4,5,3,2,1,3,1,0,4,2,2,0,9,0.5714285714285714,0.6,0.5,3,4,2,2,1,1,1,2,0,0,1,1,0,1,5,0.6666666666666666,0.5,1.0,1
201312160MIA,2014,MIA,UTA,33,33,Chris Bosh,LeBron James,Mario Chalmers,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,1,0,1,1,1,0,0,1,0,0,0,0,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,1,0,1,0,1,0,2,0.5,0.5,0.0,-1
201312160MIA,2014,MIA,UTA,34,35,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,2,2,1,1,1,1,0,0,0,0,4,3,1,2,2,0.5,1.0,0.0,4,2,1,4,1,0,0,0,1,0,2,1,1,0,2,0.25,0.25,0.0,-1
201312160MIA,2014,MIA,UTA,36,36,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Brandon Rush,Diante Garrett,Enes Kanter,Jeremy Evans,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,2,0,2,1,1,1,1,1,0,0,1,1,0,0,5,1.0,1.0,1.0,-1
201312160MIA,2014,MIA,UTA,37,41,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Enes Kanter,Gordon Hayward,Jeremy Evans,Trey Burke,7,6,5,6,5,1,0,3,0,0,5,4,1,1,10,0.7142857142857143,0.8333333333333334,0.0,7,0,3,6,3,1,0,1,1,0,1,1,0,2,6,0.42857142857142855,0.5,0.0,1
201312160MIA,2014,MIA,UTA,42,46,Chris Bosh,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Alec Burks,Derrick Favors,Gordon Hayward,Marvin Williams,Trey Burke,9,1,7,8,6,1,1,4,0,0,4,4,0,2,15,0.7777777777777778,0.75,1.0,8,1,5,7,5,1,0,3,0,0,1,1,0,3,10,0.625,0.7142857142857143,0.0,1
201312160MIA,2014,MIA,UTA,47,47,James Jones,Joel Anthony,Norris Cole,Roger Mason,Udonis Haslem,Andris Biedrins,Diante Garrett,Gordon Hayward,John Lucas III,Mike Harris,1,0,1,1,1,0,0,1,0,0,1,1,0,0,2,1.0,1.0,0.0,2,0,1,2,1,0,0,0,0,0,1,1,0,0,2,0.5,0.5,0.0,-1
201312180MIA,2014,MIA,IND,0,4,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,11,0,4,10,4,1,0,2,1,0,5,4,1,1,8,0.36363636363636365,0.4,0.0,7,4,2,5,2,2,0,1,0,0,7,6,1,3,4,0.2857142857142857,0.4,0.0,1
201312180MIA,2014,MIA,IND,5,8,Chris Andersen,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,8,0,4,5,4,3,0,4,0,0,1,1,0,0,8,0.5,0.8,0.0,6,0,4,4,3,2,1,2,0,0,5,4,1,2,9,0.6666666666666666,0.75,0.5,-1
201312180MIA,2014,MIA,IND,9,9,Chris Andersen,LeBron James,Mario Chalmers,Ray Allen,Shane Battier,C.J. Watson,David West,Ian Mahinmi,Paul George,Rasual Butler,3,0,0,2,0,1,0,0,1,0,2,1,1,0,0,0.0,0.0,0.0,1,2,0,1,0,0,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,-1
201312180MIA,2014,MIA,IND,10,12,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,David West,Ian Mahinmi,Paul George,Rasual Butler,5,0,4,5,4,0,0,1,0,0,0,0,0,0,8,0.8,0.8,0.0,5,2,4,4,3,1,1,1,0,0,2,1,1,1,9,0.8,0.75,1.0,-1
201312180MIA,2014,MIA,IND,13,14,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Rasual Butler,2,2,0,2,0,0,0,0,0,0,2,1,1,3,0,0.0,0.0,0.0,6,0,3,6,3,0,0,1,0,0,3,1,2,0,6,0.5,0.5,0.0,-1
201312180MIA,2014,MIA,IND,15,17,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,Rashard Lewis,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Rasual Butler,3,4,2,2,2,1,0,0,0,0,7,6,1,2,4,0.6666666666666666,1.0,0.0,7,0,1,5,1,2,0,1,0,0,1,1,0,1,2,0.14285714285714285,0.2,0.0,1
201312180MIA,2014,MIA,IND,18,18,Chris Bosh,LeBron James,Mario Chalmers,Norris Cole,Udonis Haslem,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Paul George,2,0,1,2,1,0,0,0,0,0,0,0,0,0,2,0.5,0.5,0.0,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1
201312180MIA,2014,MIA,IND,19,21,Chris Bosh,LeBron James,Norris Cole,Ray Allen,Udonis Haslem,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,3,0,2,2,2,1,0,1,0,0,2,2,0,2,4,0.6666666666666666,1.0,0.0,3,4,2,2,1,1,1,0,0,0,2,1,1,0,5,0.6666666666666666,0.5,1.0,-1
201312180MIA,2014,MIA,IND,22,23,Chris Bosh,Dwyane Wade,Mario Chalmers,Ray Allen,Udonis Haslem,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,2,2,0,1,0,1,0,0,0,0,2,2,0,0,0,0.0,0.0,0.0,4,0,2,4,2,0,0,0,0,0,2,2,0,0,4,0.5,0.5,0.0,-1
201312180MIA,2014,MIA,IND,24,24,Chris Bosh,Dwyane Wade,Mario Chalmers,Ray Allen,Udonis Haslem,David West,George Hill,Lance Stephenson,Luis Scola,Rasual Butler,3,0,1,3,1,0,0,1,0,0,1,0,1,0,2,0.3333333333333333,0.3333333333333333,0.0,0,2,0,0,0,0,0,0,0,0,2,1,1,1,0,0.0,0.0,0.0,1
201312180MIA,2014,MIA,IND,25,27,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,3,4,2,3,2,0,0,1,0,0,4,2,2,1,4,0.6666666666666666,0.6666666666666666,0.0,5,0,3,4,2,1,1,1,0,0,1,1,0,0,7,0.6,0.5,1.0,-1
201312180MIA,2014,MIA,IND,28,30,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,David West,George Hill,Ian Mahinmi,Lance Stephenson,Paul George,4,2,3,3,3,1,0,1,0,0,3,2,1,1,6,0.75,1.0,0.0,7,3,3,4,2,3,1,1,0,0,3,1,2,1,7,0.42857142857142855,0.5,0.3333333333333333,-1
201312180MIA,2014,MIA,IND,31,33,Chris Andersen,Chris Bosh,Dwyane Wade,LeBron James,Norris Cole,David West,George Hill,Ian Mahinmi,Lance Stephenson,Paul George,5,0,3,1,1,4,2,2,0,0,3,3,0,0,8,0.6,1.0,0.5,4,2,1,4,1,0,0,1,0,0,2,2,0,0,2,0.25,0.25,0.0,1
201312180MIA,2014,MIA,IND,34,34,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,David West,George Hill,Ian Mahinmi,Lance Stephenson,Paul George,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0.0,0.0,0.0,-1
201312180MIA,2014,MIA,IND,35,35,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,David West,Ian Mahinmi,Lance Stephenson,Paul George,3,1,2,3,2,0,0,0,0,0,1,0,1,0,4,0.6666666666666666,0.6666666666666666,0.0,2,0,1,1,1,1,0,0,0,0,1,0,1,0,2,0.5,1.0,0.0,1
201312180MIA,2014,MIA,IND,36,36,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,David West,Luis Scola,Paul George,Rasual Butler,1,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,-1
201312180MIA,2014,MIA,IND,37,39,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,Ian Mahinmi,Luis Scola,Paul George,Rasual Butler,5,0,1,2,0,3,1,1,0,0,2,1,1,1,3,0.2,0.0,0.3333333333333333,3,3,2,3,2,0,0,2,0,0,4,3,1,2,4,0.6666666666666666,0.6666666666666666,0.0,-1
201312180MIA,2014,MIA,IND,40,40,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Paul George,1,0,1,1,1,0,0,1,0,0,0,0,0,1,2,1.0,1.0,0.0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,1
201312180MIA,2014,MIA,IND,41,42,Chris Andersen,Chris Bosh,Dwyane Wade,Norris Cole,Ray Allen,C.J. Watson,Ian Mahinmi,Lance Stephenson,Luis Scola,Paul George,3,0,1,2,1,1,0,0,0,0,2,2,0,0,2,0.3333333333333333,0.5,0.0,3,0,1,3,1,0,0,1,0,0,2,2,0,0,2,0.3333333333333333,0.3333333333333333,0.0,-1
201312180MIA,2014,MIA,IND,43,47,Chris Andersen,Chris Bosh,Dwyane Wade,LeBron James,Ray Allen,David West,George Hill,Lance Stephenson,Paul George,Roy Hibbert,9,3,6,6,4,3,2,6,0,0,5,5,0,0,14,0.6666666666666666,0.6666666666666666,0.6666666666666666,8,2,3,7,3,1,0,1,0,0,3,3,0,1,6,0.375,0.42857142857142855,0.0,1
201312200MIA,2014,MIA,SAC,0,6,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Ben McLemore,DeMarcus Cousins,Isaiah Thomas,Jason Thompson,Rudy Gay,14,4,8,12,7,2,1,6,0,0,6,3,3,3,17,0.5714285714285714,0.5833333333333334,0.5,11,2,8,8,7,3,1,7,0,0,4,3,1,3,17,0.7272727272727273,0.875,0.3333333333333333,-1
201312200MIA,2014,MIA,SAC,7,8,Chris Bosh,Dwyane Wade,LeBron James,Mario Chalmers,Shane Battier,Ben McLemore,DeMarcus Cousins,Derrick Williams,Isaiah Thomas,Jason Thompson,3,0,1,2,1,1,0,0,0,0,3,3,0,1,2,0.3333333333333333,0.5,0.0,1,6,1,1,1,0,0,1,0,0,3,2,1,0,2,1.0,1.0,0.0,-1
201312200MIA,2014,MIA,SAC,9,9,Chris Bosh,LeBron James,Norris Cole,Ray Allen,Shane Battier,Ben McLemore,DeMarcus Cousins,Derrick Williams,Isaiah Thomas,Travis Outlaw,2,1,2,2,2,0,0,1,0,0,1,1,0,0,4,1.0,1.0,0.0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,2,1.0,1.0,0.0,1
201312200MIA,2014,MIA,SAC,10,10,Chris Andersen,LeBron James,Norris Cole,Ray Allen,Shane Battier,Derrick Williams,Isaiah Thomas,Quincy Acy,Rudy Gay,Travis Outlaw,2,0,1,0,0,2,1,1,0,0,1,1,0,0,3,0.5,0.0,0.5,3,1,3,2,2,1,1,2,0,0,1,1,0,0,7,1.0,1.0,1.0,-1
201312200MIA,2014,MIA,SAC,11,12,Chris Andersen,LeBron James,Norris Cole,Rashard Lewis,Ray Allen,Derrick Williams,Isaiah Thomas,Quincy Acy,Rudy Gay,Travis Outlaw,3,0,2,3,2,0,0,1,0,0,1,1,0,1,4,0.6666666666666666,0.6666666666666666,0.0,4,0,3,3,2,1,1,1,1,0,1,1,0,0,7,0.75,0.6666666666666666,1.0,-1
201312200MIA,2014,MIA,SAC,13,15,Chris Andersen,Dwyane Wade,Norris Cole,Rashard Lewis,Ray Allen,Derrick Williams,Jimmer Fredette,Quincy Acy,Rudy Gay,Travis Outlaw,7,0,6,6,6,1,0,4,0,0,4,3,1,2,12,0.8571428571428571,1.0,0.0,4,0,1,4,1,0,0,0,0,0,0,0,0,4,2,0.25,0.25,0.0,1
